submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
08/06/2021,North Carolina,1066060,911586.0,154474.0,4732,1000.0,13969,12309.0,1660.0,28,7.0,08/06/2021 12:00:00 AM,Agree,Agree
08/06/2021,Nebraska,231097,,,439,0.0,2290,,,1,0.0,08/08/2021 12:00:00 AM,Not agree,Not agree
08/06/2021,Maine,71364,52039.0,19325.0,179,60.0,901,851.0,50.0,0,0.0,08/08/2021 12:00:00 AM,Agree,Agree
08/06/2021,Kentucky,493347,365707.0,127640.0,2672,927.0,8169,7238.0,931.0,16,1.0,08/06/2021 12:00:00 AM,Agree,Agree
08/06/2021,South Carolina,636196,522262.0,113934.0,3351,667.0,10000,,,11,2.0,08/06/2021 12:00:00 AM,Agree,Not agree
08/06/2021,Wyoming,66453,55360.0,11093.0,253,60.0,786,786.0,0.0,0,0.0,08/07/2021 02:00:45 PM,Agree,Agree
08/06/2021,Vermont,23637,,,80,1.0,252,,,0,0.0,08/08/2021 12:00:00 AM,Not agree,Not agree
08/06/2021,Minnesota,617788,,,1004,168.0,7787,7270.0,517.0,6,0.0,08/07/2021 02:00:45 PM,,Agree
08/06/2021,Louisiana,573903,,,6116,1166.0,11210,10107.0,1103.0,48,7.0,08/07/2021 02:00:45 PM,Not agree,Agree
08/06/2021,Michigan,1020843,912513.0,108330.0,702,113.0,21226,19956.0,1270.0,2,0.0,08/07/2021 12:00:00 AM,Agree,Agree
08/06/2021,Oregon,226899,226899.0,0.0,980,0.0,2889,2889.0,0.0,4,0.0,08/07/2021 02:00:45 PM,Agree,Agree
08/06/2021,Rhode Island,147837,,,283,0.0,2742,,,0,0.0,08/06/2021 12:00:00 AM,Not agree,
08/06/2021,Delaware,110486,103196.0,7290.0,209,16.0,1872,1711.0,161.0,1,0.0,08/08/2021 12:00:00 AM,Agree,Agree
08/06/2021,Florida,2756896,,,21808,4710.0,41440,,,251,20.0,08/06/2021 12:00:00 AM,Not agree,Not agree
08/06/2021,West Virginia,169162,131814.0,37348.0,429,131.0,2965,,,4,0.0,08/07/2021 02:00:45 PM,Agree,Not agree
08/06/2021,New York,1181447,,,1765,0.0,20002,,,2,0.0,08/07/2021 02:00:45 PM,Not agree,Not agree
08/06/2021,Massachusetts,726395,678544.0,47851.0,1206,95.0,18095,17727.0,368.0,2,0.0,08/07/2021 02:00:45 PM,Agree,Agree
08/06/2021,Kansas,339527,273473.0,66054.0,1089,0.0,5299,,,13,0.0,08/07/2021 02:00:45 PM,Agree,
08/06/2021,North Dakota,112285,102543.0,9742.0,116,43.0,1542,,,0,0.0,08/07/2021 02:00:45 PM,Agree,Not agree
08/06/2021,Ohio,1138600,947777.0,190823.0,1666,476.0,20556,20556.0,0.0,26,0.0,08/07/2021 02:00:45 PM,Agree,Agree
08/06/2021,Iowa,383997,,,799,195.0,6193,,,0,0.0,08/07/2021 02:00:45 PM,Not agree,Not agree
08/06/2021,Texas,3199220,,,11340,2507.0,52370,,,73,0.0,08/07/2021 02:00:45 PM,Not agree,Not agree
08/06/2021,Mississippi,360452,218804.0,141648.0,2303,859.0,7844,5417.0,2427.0,12,4.0,08/08/2021 12:00:00 AM,Agree,Agree
08/06/2021,Alaska,74244,,,313,0.0,390,,,0,0.0,08/07/2021 02:00:45 PM,,
08/06/2021,Georgia,1211439,953870.0,257569.0,6005,1851.0,21802,18829.0,2973.0,35,3.0,08/07/2021 02:00:45 PM,Agree,Agree
08/06/2021,Colorado,583426,540397.0,43029.0,1164,139.0,6978,6175.0,803.0,8,2.0,08/06/2021 12:00:00 AM,Agree,Agree
08/06/2021,Utah,438479,438479.0,0.0,894,0.0,2494,2422.0,72.0,8,-1.0,08/07/2021 02:00:45 PM,Agree,Agree
08/06/2021,New Mexico,213793,,,546,0.0,4423,,,6,0.0,08/08/2021 12:00:00 AM,,Not agree
08/07/2021,Utah,439151,439151.0,0.0,672,0.0,2497,2425.0,72.0,3,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Tennessee,917147,750552.0,166595.0,4526,1258.0,12835,10359.0,2476.0,8,1.0,08/06/2021 12:00:00 AM,Agree,Agree
08/07/2021,Massachusetts,727278,679406.0,47872.0,883,21.0,18096,17728.0,368.0,1,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Kansas,340416,274084.0,66332.0,889,278.0,5306,,,7,2.0,08/09/2021 12:38:43 PM,Agree,
08/07/2021,Georgia,1215785,957180.0,258605.0,4346,1036.0,21811,18838.0,2973.0,9,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,New Mexico,214228,,,435,0.0,4423,,,0,0.0,08/09/2021 12:00:00 AM,,Not agree
08/07/2021,West Virginia,169507,132063.0,37444.0,345,96.0,2967,,,2,0.0,08/09/2021 12:38:43 PM,Agree,Not agree
08/07/2021,Iowa,384516,,,519,112.0,6193,,,0,0.0,08/09/2021 12:38:43 PM,Not agree,Not agree
08/07/2021,North Dakota,112310,102571.0,9739.0,25,-3.0,1542,,,0,0.0,08/09/2021 12:38:43 PM,Agree,Not agree
08/07/2021,Alaska,74514,,,270,0.0,390,,,0,0.0,08/09/2021 12:38:43 PM,,
08/07/2021,Alabama,604086,462940.0,141146.0,309,26.0,12000,9537.0,2463.0,38,15.0,08/07/2021 12:00:00 AM,Agree,Agree
08/07/2021,Pennsylvania,1241031,1038028.0,203003.0,1661,293.0,27902,,,4,0.0,08/07/2021 12:00:00 AM,Agree,Not agree
08/07/2021,South Dakota,125961,,,123,17.0,2050,1672.0,378.0,0,0.0,08/09/2021 12:38:43 PM,,Agree
08/07/2021,Colorado,584542,541383.0,43159.0,1116,130.0,6984,6181.0,803.0,6,0.0,08/07/2021 12:00:00 AM,Agree,Agree
08/07/2021,Ohio,1140917,949547.0,191370.0,2317,547.0,20556,20556.0,0.0,0,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Arkansas,402908,,,2633,0.0,6290,,,21,0.0,08/09/2021 12:38:43 PM,Not agree,Not agree
08/07/2021,Oklahoma,498015,390440.0,107575.0,1668,338.0,7575,6459.0,1116.0,9,1.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Washington,490324,,,2346,423.0,6171,,,3,0.0,08/07/2021 12:00:00 AM,,
08/07/2021,Texas,3219300,,,19981,3082.0,52435,,,65,0.0,08/09/2021 12:38:43 PM,Not agree,Not agree
08/07/2021,Arizona,943415,869039.0,74376.0,2653,242.0,18376,16387.0,1989.0,34,5.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Rhode Island,148069,,,232,0.0,2743,,,1,0.0,08/07/2021 12:00:00 AM,Not agree,
08/07/2021,Nevada,364577,364577.0,0.0,1003,0.0,6016,,,11,0.0,08/09/2021 12:38:43 PM,Agree,
08/07/2021,New Jersey,1048053,915267.0,132786.0,1539,117.0,26645,23926.0,2719.0,9,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Idaho,204404,163358.0,41046.0,313,69.0,2219,1930.0,289.0,2,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Missouri,701602,,,1768,433.0,9828,,,1,0.0,08/09/2021 12:38:43 PM,Not agree,Not agree
08/07/2021,Louisiana,579416,,,5513,1438.0,11226,10120.0,1106.0,16,3.0,08/09/2021 12:38:43 PM,Not agree,Agree
08/07/2021,Michigan,1021305,912925.0,108380.0,462,50.0,21226,19956.0,1270.0,0,0.0,08/08/2021 12:00:00 AM,Agree,Agree
08/07/2021,Wyoming,66644,55508.0,11136.0,191,43.0,786,786.0,0.0,0,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Oregon,227967,227967.0,0.0,1068,0.0,2893,2893.0,0.0,4,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Wisconsin,696089,628770.0,67319.0,844,82.0,8302,7450.0,852.0,2,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,Minnesota,618160,,,372,53.0,7788,7271.0,517.0,1,0.0,08/09/2021 12:38:43 PM,,Agree
08/07/2021,North Carolina,1071089,915767.0,155322.0,5029,848.0,13987,12326.0,1661.0,18,1.0,08/07/2021 12:00:00 AM,Agree,Agree
08/07/2021,Maine,71501,52123.0,19378.0,137,53.0,901,851.0,50.0,0,0.0,08/09/2021 12:00:00 AM,Agree,Agree
08/07/2021,Montana,118011,105102.0,12909.0,129,13.0,1722,1722.0,0.0,0,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,New Hampshire,101813,,,151,51.0,1389,,,0,0.0,08/09/2021 12:38:43 PM,Not agree,Not agree
08/07/2021,Connecticut,358504,326996.0,31508.0,428,69.0,8296,6827.0,1469.0,0,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,California,4094492,3926476.0,168016.0,12916,0.0,64276,64276.0,0.0,33,0.0,08/09/2021 12:00:00 AM,Agree,Agree
08/07/2021,Kentucky,495794,367265.0,128529.0,2447,889.0,8180,7248.0,932.0,11,1.0,08/07/2021 12:00:00 AM,Agree,Agree
08/07/2021,Maryland,473116,,,892,0.0,9875,9655.0,220.0,4,0.0,08/09/2021 12:00:00 AM,,Agree
08/07/2021,Virginia,706448,545416.0,161032.0,1784,721.0,11569,9768.0,1801.0,11,3.0,08/07/2021 12:00:00 AM,Agree,Agree
08/07/2021,Vermont,23726,,,89,3.0,254,,,2,0.0,08/09/2021 12:00:00 AM,Not agree,Not agree
08/07/2021,Nebraska,231248,,,151,0.0,2290,,,0,0.0,08/09/2021 12:00:00 AM,Not agree,Not agree
08/07/2021,Illinois,1438972,1438972.0,0.0,2619,0.0,26001,23512.0,2489.0,9,0.0,08/09/2021 12:38:43 PM,Agree,Agree
08/07/2021,South Carolina,639800,525024.0,114776.0,3604,842.0,10015,,,15,4.0,08/07/2021 12:00:00 AM,Agree,Not agree
08/07/2021,Delaware,110725,103395.0,7330.0,239,40.0,1873,1712.0,161.0,1,0.0,08/09/2021 12:00:00 AM,Agree,Agree
08/07/2021,New York,1183888,,,2441,0.0,20009,,,7,0.0,08/09/2021 12:38:43 PM,Not agree,Not agree
08/07/2021,Florida,2776564,,,19668,3310.0,41690,,,250,21.0,08/07/2021 12:00:00 AM,Not agree,Not agree
08/07/2021,Mississippi,362755,220248.0,142507.0,2303,859.0,7854,5425.0,2429.0,10,2.0,08/09/2021 12:00:00 AM,Agree,Agree
08/07/2021,Indiana,782974,,,1648,0.0,14057,13627.0,430.0,10,0.0,08/07/2021 12:00:00 AM,Not agree,Agree
08/07/2021,Hawaii,43977,,,600,31.0,539,,,2,0.0,08/09/2021 12:38:43 PM,Not agree,Not agree
08/08/2021,Florida,2791996,,,15432,2633.0,41928,,,238,18.0,08/08/2021 12:00:00 AM,Not agree,Not agree
08/08/2021,North Dakota,112336,102600.0,9736.0,26,-3.0,1542,,,0,0.0,08/09/2021 02:44:15 PM,Agree,Not agree
08/08/2021,West Virginia,169852,132312.0,37540.0,345,96.0,2969,,,2,0.0,08/09/2021 02:44:15 PM,Agree,Not agree
08/08/2021,Georgia,1220131,960490.0,259641.0,4346,1036.0,21820,18847.0,2973.0,9,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,New Mexico,214663,,,435,0.0,4423,,,0,0.0,08/10/2021 12:00:00 AM,,Not agree
08/08/2021,Alaska,74784,,,270,0.0,390,,,0,0.0,08/09/2021 02:44:15 PM,,
08/08/2021,Colorado,585444,542214.0,43230.0,902,71.0,6990,6187.0,803.0,6,0.0,08/08/2021 12:00:00 AM,Agree,Agree
08/08/2021,Ohio,1142330,950851.0,191479.0,1413,109.0,20556,20556.0,0.0,0,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Washington,492483,,,2159,364.0,6174,,,3,0.0,08/08/2021 12:00:00 AM,,
08/08/2021,Kansas,341305,274695.0,66610.0,889,278.0,5313,,,7,2.0,08/09/2021 02:44:15 PM,Agree,
08/08/2021,South Dakota,126084,,,123,17.0,2050,1672.0,378.0,0,0.0,08/09/2021 02:44:15 PM,,Agree
08/08/2021,New Jersey,1049222,916476.0,132746.0,1169,-40.0,26650,23931.0,2719.0,5,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Kentucky,497433,368448.0,128985.0,1639,456.0,8193,7258.0,935.0,13,3.0,08/08/2021 12:00:00 AM,Agree,Agree
08/08/2021,Virginia,708021,546419.0,161602.0,1573,570.0,11570,9769.0,1801.0,1,0.0,08/08/2021 12:00:00 AM,Agree,Agree
08/08/2021,Arizona,946054,871410.0,74644.0,2639,268.0,18388,16398.0,1990.0,12,1.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Minnesota,618532,,,372,53.0,7789,7272.0,517.0,1,0.0,08/09/2021 02:44:15 PM,,Agree
08/08/2021,Missouri,702924,,,1322,203.0,9828,,,0,0.0,08/09/2021 02:44:15 PM,Not agree,Not agree
08/08/2021,Michigan,1021587,913166.0,108421.0,282,41.0,21227,19957.0,1270.0,1,0.0,08/09/2021 12:00:00 AM,Agree,Agree
08/08/2021,Delaware,110939,103587.0,7352.0,214,22.0,1875,1714.0,161.0,2,0.0,08/10/2021 12:00:00 AM,Agree,Agree
08/08/2021,Vermont,23773,,,47,1.0,255,,,1,0.0,08/10/2021 12:00:00 AM,Not agree,Not agree
08/08/2021,Connecticut,358932,327355.0,31577.0,428,69.0,8296,6827.0,1469.0,0,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,South Carolina,642951,527433.0,115518.0,3151,742.0,10023,,,8,1.0,08/08/2021 12:00:00 AM,Agree,Not agree
08/08/2021,Rhode Island,148264,,,195,0.0,2743,,,0,0.0,08/08/2021 12:00:00 AM,Not agree,
08/08/2021,Nebraska,231396,,,148,0.0,2290,,,0,0.0,08/10/2021 12:00:00 AM,Not agree,Not agree
08/08/2021,Idaho,204717,163602.0,41115.0,313,69.0,2221,1932.0,289.0,2,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Wyoming,66835,55656.0,11179.0,191,43.0,786,786.0,0.0,0,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Maine,71608,52191.0,19417.0,107,39.0,901,851.0,50.0,0,0.0,08/10/2021 12:00:00 AM,Agree,Agree
08/08/2021,North Carolina,1074851,919045.0,155806.0,3762,484.0,14005,12342.0,1663.0,18,2.0,08/08/2021 12:00:00 AM,Agree,Agree
08/08/2021,Montana,118140,105218.0,12922.0,129,13.0,1722,1722.0,0.0,0,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Wisconsin,696933,629532.0,67401.0,844,82.0,8304,7452.0,852.0,2,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Louisiana,584929,,,5513,1438.0,11242,10133.0,1109.0,16,3.0,08/09/2021 02:44:15 PM,Not agree,Agree
08/08/2021,Nevada,365580,365580.0,0.0,1003,0.0,6027,,,11,0.0,08/09/2021 02:44:15 PM,Agree,
08/08/2021,Maryland,473969,,,853,0.0,9881,9660.0,221.0,6,1.0,08/10/2021 12:00:00 AM,,Agree
08/08/2021,New Hampshire,101964,,,151,51.0,1389,,,0,0.0,08/09/2021 02:44:15 PM,Not agree,Not agree
08/08/2021,Oregon,229035,229035.0,0.0,1068,0.0,2897,2897.0,0.0,4,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,California,4107763,3939747.0,168016.0,13271,0.0,64312,64312.0,0.0,36,0.0,08/10/2021 12:00:00 AM,Agree,Agree
08/08/2021,Illinois,1441591,1441591.0,0.0,2619,0.0,26010,23521.0,2489.0,9,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,New York,1185661,,,1773,0.0,20014,,,5,0.0,08/09/2021 02:44:15 PM,Not agree,Not agree
08/08/2021,Hawaii,44609,,,632,25.0,539,,,0,0.0,08/09/2021 02:44:15 PM,Not agree,Not agree
08/08/2021,Texas,3225082,,,5740,363.0,52463,,,28,0.0,08/09/2021 02:44:15 PM,Not agree,Not agree
08/08/2021,Alabama,608600,466449.0,142151.0,4514,1005.0,12043,9566.0,2477.0,43,14.0,08/08/2021 12:00:00 AM,Agree,Agree
08/08/2021,Utah,439823,439823.0,0.0,672,0.0,2500,2428.0,72.0,3,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Mississippi,365061,221694.0,143367.0,2306,860.0,7856,5425.0,2431.0,2,2.0,08/10/2021 12:00:00 AM,Agree,Agree
08/08/2021,Iowa,385035,,,519,112.0,6193,,,0,0.0,08/09/2021 02:44:15 PM,Not agree,Not agree
08/08/2021,Tennessee,919730,752550.0,167180.0,2583,585.0,12838,10362.0,2476.0,3,0.0,08/07/2021 12:00:00 AM,Agree,Agree
08/08/2021,Pennsylvania,1242271,1039057.0,203214.0,1240,211.0,27902,,,0,0.0,08/08/2021 12:00:00 AM,Agree,Not agree
08/08/2021,Massachusetts,728161,680268.0,47893.0,883,21.0,18097,17729.0,368.0,1,0.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Oklahoma,499683,391770.0,107913.0,1668,338.0,7584,6467.0,1117.0,9,1.0,08/09/2021 02:44:15 PM,Agree,Agree
08/08/2021,Indiana,784622,,,1648,0.0,14057,13627.0,430.0,0,0.0,08/08/2021 12:00:00 AM,Not agree,Agree
08/08/2021,Arkansas,404277,,,1369,0.0,6301,,,11,0.0,08/09/2021 02:44:15 PM,Not agree,Not agree
08/09/2021,South Dakota,126207,,,123,17.0,2050,1672.0,378.0,0,0.0,08/11/2021 04:42:07 PM,,Agree
08/09/2021,Florida,2812914,,,20918,5116.0,42224,,,296,25.0,08/09/2021 12:00:00 AM,Not agree,Not agree
08/09/2021,Oklahoma,501353,393101.0,108252.0,1670,339.0,7596,6477.0,1119.0,12,2.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Colorado,586107,542832.0,43275.0,663,45.0,6998,6193.0,805.0,8,2.0,08/09/2021 12:00:00 AM,Agree,Agree
08/09/2021,Hawaii,45041,,,432,19.0,540,,,1,0.0,08/10/2021 03:30:38 PM,Not agree,Not agree
08/09/2021,Ohio,1143599,951854.0,191745.0,1269,266.0,20556,20556.0,0.0,0,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Iowa,385556,,,521,113.0,6193,,,0,0.0,08/10/2021 03:30:38 PM,Not agree,Not agree
08/09/2021,New York,1187342,,,1681,0.0,20020,,,6,0.0,08/10/2021 03:30:38 PM,Not agree,Not agree
08/09/2021,Washington,494457,,,1974,263.0,6177,,,3,0.0,08/09/2021 12:00:00 AM,,
08/09/2021,Alaska,75056,,,272,0.0,391,,,1,0.0,08/10/2021 03:30:38 PM,,
08/09/2021,New Mexico,215098,,,435,0.0,4423,,,0,0.0,08/11/2021 12:00:00 AM,,Not agree
08/09/2021,Arizona,948245,873450.0,74795.0,2191,151.0,18388,16398.0,1990.0,0,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Vermont,23861,,,88,2.0,255,,,0,0.0,08/11/2021 12:00:00 AM,Not agree,Not agree
08/09/2021,Kentucky,498915,369463.0,129452.0,1482,467.0,8217,7278.0,939.0,24,4.0,08/09/2021 12:00:00 AM,Agree,Agree
08/09/2021,Oregon,230103,230103.0,0.0,1068,0.0,2903,2903.0,0.0,6,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Maine,71817,52308.0,19509.0,209,92.0,901,851.0,50.0,0,0.0,08/11/2021 12:00:00 AM,Agree,Agree
08/09/2021,Louisiana,590446,,,5517,1440.0,11260,10147.0,1113.0,18,4.0,08/10/2021 03:30:38 PM,Not agree,Agree
08/09/2021,Montana,118270,105335.0,12935.0,130,13.0,1723,1723.0,0.0,1,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Connecticut,359363,327715.0,31648.0,431,71.0,8296,6828.0,1468.0,0,-1.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Missouri,705320,,,2396,642.0,9970,,,142,0.0,08/10/2021 03:30:38 PM,Not agree,Not agree
08/09/2021,Nebraska,231936,,,540,0.0,2290,,,0,0.0,08/11/2021 12:00:00 AM,Not agree,Not agree
08/09/2021,North Carolina,1077862,921736.0,156126.0,3011,320.0,14023,12359.0,1664.0,18,1.0,08/09/2021 12:00:00 AM,Agree,Agree
08/09/2021,New Hampshire,102117,,,153,51.0,1389,,,0,0.0,08/10/2021 03:30:38 PM,Not agree,Not agree
08/09/2021,Minnesota,618906,,,374,54.0,7791,7274.0,517.0,2,0.0,08/10/2021 03:30:38 PM,,Agree
08/09/2021,Wyoming,67026,55804.0,11222.0,191,43.0,786,786.0,0.0,0,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,California,4118188,3950172.0,168016.0,10425,0.0,64318,64318.0,0.0,6,0.0,08/11/2021 12:00:00 AM,Agree,Agree
08/09/2021,Nevada,366584,366584.0,0.0,1004,0.0,6040,,,13,0.0,08/10/2021 03:30:38 PM,Agree,
08/09/2021,Delaware,111142,103772.0,7370.0,203,18.0,1876,1715.0,161.0,1,0.0,08/11/2021 12:00:00 AM,Agree,Agree
08/09/2021,New Jersey,1050083,917349.0,132734.0,861,-12.0,26650,23930.0,2720.0,0,1.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,South Carolina,645484,529360.0,116124.0,2533,606.0,10033,,,10,1.0,08/09/2021 12:00:00 AM,Agree,Not agree
08/09/2021,Michigan,1021681,913220.0,108461.0,94,40.0,21228,19958.0,1270.0,0,0.0,08/10/2021 12:00:00 AM,Agree,Agree
08/09/2021,Virginia,709319,547240.0,162079.0,1298,477.0,11571,9770.0,1801.0,1,0.0,08/09/2021 12:00:00 AM,Agree,Agree
08/09/2021,Maryland,474555,,,586,0.0,9889,9668.0,221.0,8,0.0,08/11/2021 12:00:00 AM,,Agree
08/09/2021,Wisconsin,697781,630296.0,67485.0,848,84.0,8306,7454.0,852.0,2,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Illinois,1444211,1444211.0,0.0,2620,0.0,26023,23532.0,2491.0,13,2.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Rhode Island,148365,,,101,0.0,2743,,,0,0.0,08/09/2021 12:00:00 AM,Not agree,
08/09/2021,Idaho,205033,163848.0,41185.0,316,70.0,2224,1935.0,289.0,3,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Utah,440497,440497.0,0.0,674,0.0,2503,2431.0,72.0,3,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Mississippi,368549,223063.0,145486.0,3488,2119.0,7857,5426.0,2431.0,1,0.0,08/11/2021 12:00:00 AM,Agree,Agree
08/09/2021,Pennsylvania,1243368,1039936.0,203432.0,1097,218.0,27903,,,1,-8.0,08/09/2021 12:00:00 AM,Agree,Not agree
08/09/2021,Massachusetts,729047,681131.0,47916.0,886,23.0,18098,17730.0,368.0,1,0.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Tennessee,921886,754158.0,167728.0,2156,548.0,12844,10367.0,2477.0,6,1.0,08/08/2021 12:00:00 AM,Agree,Agree
08/09/2021,North Dakota,112560,102725.0,9835.0,224,99.0,1542,,,0,0.0,08/10/2021 03:30:38 PM,Agree,Not agree
08/09/2021,Indiana,786272,,,1650,0.0,14057,13627.0,430.0,0,0.0,08/09/2021 12:00:00 AM,Not agree,Agree
08/09/2021,Texas,3227531,,,2386,235.0,52471,,,8,0.0,08/10/2021 03:30:38 PM,Not agree,Not agree
08/09/2021,Georgia,1224480,963802.0,260678.0,4349,1037.0,21831,18856.0,2975.0,11,2.0,08/10/2021 03:30:38 PM,Agree,Agree
08/09/2021,Arkansas,405272,,,995,1288.0,6322,,,21,9.0,08/10/2021 03:30:38 PM,Not agree,Not agree
08/09/2021,West Virginia,170199,132563.0,37636.0,347,96.0,2972,,,3,0.0,08/10/2021 03:30:38 PM,Agree,Not agree
08/09/2021,Alabama,612391,469006.0,143385.0,3791,1234.0,12088,9599.0,2489.0,45,12.0,08/09/2021 12:00:00 AM,Agree,Agree
08/09/2021,Kansas,342196,275306.0,66890.0,891,280.0,5322,,,9,2.0,08/10/2021 03:30:38 PM,Agree,
08/10/2021,Texas,3245115,,,17401,3466.0,52555,,,84,0.0,08/11/2021 03:30:51 PM,Not agree,Not agree
08/10/2021,Indiana,788468,,,2196,0.0,14084,13654.0,430.0,27,0.0,08/10/2021 12:00:00 AM,Not agree,Agree
08/10/2021,South Dakota,126330,,,123,17.0,2050,1672.0,378.0,0,0.0,08/11/2021 04:43:01 PM,,Agree
08/10/2021,Oklahoma,503552,394729.0,108823.0,2199,571.0,7618,6493.0,1125.0,22,6.0,08/11/2021 03:30:51 PM,Agree,Agree
08/10/2021,Iowa,386414,,,858,245.0,6193,,,0,0.0,08/11/2021 03:30:51 PM,Not agree,Not agree
08/10/2021,Kansas,343566,276312.0,67254.0,1370,364.0,5322,,,0,0.0,08/11/2021 03:30:51 PM,Agree,
08/10/2021,Hawaii,45460,,,419,17.0,540,,,0,0.0,08/11/2021 03:30:51 PM,Not agree,Not agree
08/10/2021,Georgia,1231425,968167.0,263258.0,6945,2580.0,21862,18881.0,2981.0,31,6.0,08/11/2021 03:30:51 PM,Agree,Agree
08/10/2021,Ohio,1145925,953396.0,192529.0,2326,784.0,20580,20580.0,0.0,24,0.0,08/11/2021 03:30:51 PM,Agree,Agree
08/10/2021,Arkansas,407892,,,2620,1325.0,6346,,,24,7.0,08/11/2021 03:30:51 PM,Not agree,Not agree
08/10/2021,Colorado,586929,543522.0,43407.0,822,132.0,7010,6206.0,804.0,12,-1.0,08/10/2021 12:00:00 AM,Agree,Agree
08/10/2021,New Mexico,215781,,,683,0.0,4428,,,5,0.0,08/12/2021 12:00:00 AM,,Not agree
08/10/2021,New York,1189064,,,1722,0.0,20028,,,8,0.0,08/11/2021 03:30:51 PM,Not agree,Not agree
08/10/2021,Florida,2837896,,,24982,6840.0,42522,,,298,23.0,08/10/2021 12:00:00 AM,Not agree,Not agree
08/10/2021,Virginia,711078,548301.0,162777.0,1759,698.0,11578,9778.0,1800.0,7,-1.0,08/10/2021 12:00:00 AM,Agree,Agree
08/10/2021,Connecticut,359638,327995.0,31643.0,275,-5.0,8297,6828.0,1469.0,1,1.0,08/11/2021 03:30:51 PM,Agree,Agree
08/10/2021,Nebraska,232425,,,489,0.0,2290,,,0,0.0,08/12/2021 12:00:00 AM,Not agree,Not agree
08/10/2021,Arizona,950827,875870.0,74957.0,2582,162.0,18400,16409.0,1991.0,12,1.0,08/11/2021 03:30:51 PM,Agree,Agree
08/10/2021,California,4127813,3959797.0,168016.0,9625,0.0,64328,64328.0,0.0,10,0.0,08/12/2021 12:00:00 AM,Agree,Agree
08/10/2021,Louisiana,596534,,,6088,1852.0,11353,10227.0,1126.0,93,13.0,08/11/2021 03:30:51 PM,Not agree,Agree
08/10/2021,South Carolina,647753,531381.0,116372.0,2269,248.0,10044,,,11,0.0,08/10/2021 12:00:00 AM,Agree,Not agree
08/10/2021,Idaho,205787,164476.0,41311.0,754,126.0,2226,1936.0,290.0,2,1.0,08/11/2021 03:30:51 PM,Agree,Agree
08/10/2021,Rhode Island,148525,,,160,0.0,2743,,,0,0.0,08/10/2021 12:00:00 AM,Not agree,
08/10/2021,Kentucky,501473,371053.0,130420.0,2558,968.0,8233,7294.0,939.0,16,0.0,08/10/2021 12:00:00 AM,Agree,Agree
08/10/2021,North Carolina,1082241,925028.0,157213.0,4379,1087.0,14042,12378.0,1664.0,19,0.0,08/10/2021 12:00:00 AM,Agree,Agree
